PVSYST 7.4.7
,File,File date,Description
Project,standalonw with shading 24-02-2026_Project.PRJ,25/03/26 16h53,standalonw with shading 24-02-2026,
Geographical Site,George Town_MN81.SIT,25/03/26 16h53,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,standalonw with shading 24-02-2026_Project.VC0,25/03/26 16h53,New simulation variant,
Simulation date,,25/03/26 21h05

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobHor,T_Amb,WindVel,GlobInc,TArray,E_Solar
    ,W/m²,°C,m/s,W/m²,°C,kW

19/01/90 21:00,0,26.01,2.1,0,0,0
19/01/90 22:00,0,25.38,3.2001,0,0,0
19/01/90 23:00,0,24.75,2.4999,0,0,0
20/01/90 00:00,0,24.33,1.4001,0,0,0
20/01/90 01:00,0,23.7,1.4001,0,0,0
20/01/90 02:00,0,23.07,1.1001,0,0,0
20/01/90 03:00,0,22.74,0.6999,0,0,0
20/01/90 04:00,0,22.42,0.3,0,0,0
20/01/90 05:00,0,22.19,0.4,0,0,0
20/01/90 06:00,0.7986,22.19,0.3,0,0,0
20/01/90 07:00,105.11,23.35,0.7999,107.94,26.541,27.212
20/01/90 08:00,181.81,24.3,2.1,178.55,30.225,56.933
20/01/90 09:00,263.7,25,1.4001,259.78,33.717,86.242
20/01/90 10:00,349.2,25.81,1.9,346.43,37.485,115.43
20/01/90 11:00,461.6,26.72,1.7,475.49,43.046,159.07
20/01/90 12:00,558.51,27.63,2.4999,596.36,48.579,199.97
20/01/90 13:00,589.5,28.38,4.7999,653.89,51.628,218.36
20/01/90 14:00,632.6,29.06,5.1001,746.72,55.942,246.39
20/01/90 15:00,540.5,29.42,6.4,691.22,53.989,227.89
20/01/90 16:00,303.1,29.2,8.2,414.27,42.983,133.6
20/01/90 17:00,43.5,28.3,5.4001,51.189,29.886,9.2261
20/01/90 18:00,0,27.69,2.1,0,0,0
20/01/90 19:00,0,27.09,0.7999,0,0,0
20/01/90 20:00,0,26.48,0.7999,0,0,0
20/01/90 21:00,0,25.88,0.5999,0,0,0
20/01/90 22:00,0,25.27,0.2,0,0,0
20/01/90 23:00,0,24.67,0.2,0,0,0
21/01/90 00:00,0,24.25,0.4,0,0,0
21/01/90 01:00,0,23.63,0.8999,0,0,0
21/01/90 02:00,0,23.02,1.9,0,0,0
21/01/90 03:00,0,22.7,2.8999,0,0,0
21/01/90 04:00,0,22.39,3.2001,0,0,0
21/01/90 05:00,0,22.17,2.6999,0,0,0
21/01/90 06:00,0.7008,22.17,2.3,0,0,0
21/01/90 07:00,99.207,23.24,2.8999,99.952,26.306,25.845
21/01/90 08:00,263.39,24.63,5.1001,268.33,33.361,86.545
21/01/90 09:00,448.39,26.19,5.8,470.22,42.095,155.55
21/01/90 10:00,568.5,27.58,4.4999,602.51,48.258,197.64
21/01/90 11:00,626.4,28.69,8.2,663.65,51.848,217.31
21/01/90 12:00,638.5,29.51,14.6,685.35,53.761,225.26
21/01/90 13:00,608.2,30.05,10.5,663.67,53.584,218.97
21/01/90 14:00,521,30.28,7.8,577.88,50.659,192.49
21/01/90 15:00,388.11,30.16,4.7999,440.65,45.451,146.99
21/01/90 16:00,212.9,29.54,5.4001,253.94,38.026,82.007
21/01/90 17:00,60.597,28.6,3.7,103.99,31.339,21.484
21/01/90 18:00,0,27.66,2.8999,0,0,0
21/01/90 19:00,0,26.96,2.6999,0,0,0
21/01/90 20:00,0,26.27,3.4001,0,0,0
21/01/90 21:00,0,25.57,2.1,0,0,0
21/01/90 22:00,0,24.88,3.7,0,0,0
21/01/90 23:00,0,24.28,2.6999,0,0,0
22/01/90 00:00,0,23.57,3.7,0,0,0
22/01/90 01:00,0,22.84,1.5001,0,0,0
22/01/90 02:00,0,22.1,4.2,0,0,0
22/01/90 03:00,0,21.73,1.9,0,0,0
22/01/90 04:00,0,21.35,1.2001,0,0,0
22/01/90 05:00,0,21.09,1.1001,0,0,0
22/01/90 06:00,1.4016,21.11,0.1,0,0,0
22/01/90 07:00,142.9,22.66,0.2,150.47,26.68,36.469
22/01/90 08:00,363.4,24.64,0.1,386.4,36.877,121.56
22/01/90 09:00,584.21,26.63,0.3,628.21,48.027,204.79
22/01/90 10:00,740.6,28.43,0.4,806.26,56.463,255.97
22/01/90 11:00,831.5,29.92,0.2,921.58,62.902,290.23
22/01/90 12:00,858.7,31.05,0.4,971,66.559,305.94
22/01/90 13:00,796.8,31.74,0.4999,922.65,65.507,293.11
22/01/90 14:00,677.3,32.02,0.6999,812.95,61.603,263.1
22/01/90 15:00,499.8,31.82,2.4999,634.25,54.377,209.35
22/01/90 16:00,280.61,31,2.6999,394.07,44.144,126.47
22/01/90 17:00,78.199,29.75,4.7999,147.7,33.503,32.171
22/01/90 18:00,0,28.5,7.3001,0,0,0
22/01/90 19:00,0,27.63,2.8999,0,0,0
22/01/90 20:00,0,26.76,2.6999,0,0,0
22/01/90 21:00,0,25.89,1.1001,0,0,0
22/01/90 22:00,0,25.02,1.2001,0,0,0
22/01/90 23:00,0,24.24,0.8999,0,0,0
23/01/90 00:00,0,23.34,1.4001,0,0,0
23/01/90 01:00,0,22.39,0.4,0,0,0
23/01/90 02:00,0,21.45,0.1,0,0,0
23/01/90 03:00,0,20.95,0.4,0,0,0
23/01/90 04:00,0,20.46,0.2,0,0,0
23/01/90 05:00,0,20.12,0.3,0,0,0
23/01/90 06:00,1.4016,20.11,0.2,0,0,0
23/01/90 07:00,146.7,21.67,0.1,153.96,25.743,37.256
23/01/90 08:00,367.3,23.79,0.4,389.83,36.121,122.97
23/01/90 09:00,574.49,25.65,0.6999,617.33,46.663,202.43
23/01/90 10:00,734.2,27.39,1.7,799.65,55.179,255.34
23/01/90 11:00,831.91,28.85,0.5999,920.73,61.77,291.3
23/01/90 12:00,861.41,29.96,1.2001,972.89,65.508,307.84
23/01/90 13:00,824.7,30.7,1.4001,953.95,65.653,302.71
23/01/90 14:00,715.7,31.03,1.4001,861.43,62.471,277.8
23/01/90 15:00,536.7,30.91,0.6999,687,55.428,225.9
23/01/90 16:00,313.1,30.15,0.6999,449.43,45.143,144.25
23/01/90 17:00,92.606,28.91,0.2,178.3,33.407,40.281
23/01/90 18:00,0,27.62,0,0,0,0
23/01/90 19:00,0,26.68,0,0,0,0
23/01/90 20:00,0,25.74,0,0,0,0
23/01/90 21:00,0,24.8,0,0,0,0
23/01/90 22:00,0,23.91,0.1,0,0,0
23/01/90 23:00,0,22.83,0.1,0,0,0
24/01/90 00:00,0,21.94,0,0,0,0
24/01/90 01:00,0,20.97,0,0,0,0
24/01/90 02:00,0,20.01,0,0,0,0
24/01/90 03:00,0,19.49,0,0,0,0
24/01/90 04:00,0,18.97,0.1,0,0,0
24/01/90 05:00,0,18.59,0.3,0,0,0
24/01/90 06:00,1.4016,18.55,0.4,0,0,0
24/01/90 07:00,160.99,20.17,0.8999,168.6,24.531,40.778
24/01/90 08:00,404.1,22.38,1.1001,427.77,35.86,135.03
24/01/90 09:00,630.9,24.51,0.7999,675.58,47.537,220.44
24/01/90 10:00,807.9,26.32,0.4,876.69,56.87,277.55
24/01/90 11:00,915,27.84,0.3,1008.7,64.036,315.41
24/01/90 12:00,944.8,28.98,0.3,1062.6,67.955,331.91
24/01/90 13:00,894.2,29.7,0.7999,1033.2,67.694,324.42
24/01/90 14:00,770.1,30,1.2001,924.82,63.83,296.03
24/01/90 15:00,576.6,29.81,2.4999,736.56,56.134,241.22
24/01/90 16:00,335.5,28.96,2.3,481.54,45.03,155.03
24/01/90 17:00,99.908,27.62,1.5001,201.19,32.62,45.999
24/01/90 18:00,0,26.24,0.8999,0,0,0
24/01/90 19:00,0,25.47,1.1001,0,0,0
24/01/90 20:00,0,24.7,1.2001,0,0,0
24/01/90 21:00,0,24,1.1001,0,0,0
24/01/90 22:00,0,23.12,2.1,0,0,0
24/01/90 23:00,0,22.23,0.8999,0,0,0
25/01/90 00:00,0,21.71,1.5001,0,0,0
25/01/90 01:00,0,21.18,0.3,0,0,0
25/01/90 02:00,0,20.64,0.5999,0,0,0
25/01/90 03:00,0,20.37,0.2,0,0,0
25/01/90 04:00,0,20.09,0.3,0,0,0
25/01/90 05:00,0,19.9,0.4,0,0,0
25/01/90 06:00,1.695,19.93,1.1001,0,0,0
25/01/90 07:00,114.59,21.25,0.8999,116.53,24.622,29.573
25/01/90 08:00,230.41,22.59,0.4999,230.56,30.134,75.06
25/01/90 09:00,387.41,24.18,1.2001,397.27,37.569,133.02
25/01/90 10:00,501.4,25.39,0.4,520.16,43.128,173.15
25/01/90 11:00,601.7,26.59,0.8999,634.99,48.688,210.68
25/01/90 12:00,645.99,27.57,0.3,691.36,51.999,228.74
25/01/90 13:00,614.6,28.23,0.8999,680.12,52.451,226.37
25/01/90 14:00,637.7,28.78,0.7999,746.36,55.639,246.54
25/01/90 15:00,577.39,29.1,0.6999,727.76,55.022,238.9
25/01/90 16:00,358.49,28.86,2.1,511.17,45.944,164.38
25/01/90 17:00,106,27.91,1.7,207.75,33.138,48.37
25/01/90 18:00,0,26.83,1.9,0,0,0
25/01/90 19:00,0,26.17,0.5999,0,0,0
25/01/90 20:00,0,25.51,0.6999,0,0,0
25/01/90 21:00,0,24.86,0.4999,0,0,0
25/01/90 22:00,0,24.3,0.3,0,0,0
25/01/90 23:00,0,23.55,0.4999,0,0,0
26/01/90 00:00,0,22.87,0.2,0,0,0
26/01/90 01:00,0,22.16,0.2,0,0,0
26/01/90 02:00,0,21.45,1.9,0,0,0
26/01/90 03:00,0,21.07,2.1,0,0,0
26/01/90 04:00,0,20.7,0.2,0,0,0
26/01/90 05:00,0,20.44,0.2,0,0,0
26/01/90 06:00,1.092,20.42,0.3,0,0,0
26/01/90 07:00,121.1,21.76,0.4,124.38,25.238,30.669
26/01/90 08:00,319.3,23.69,0.4,332.94,34.342,106.49
26/01/90 09:00,525,25.51,1.2001,556.54,44.427,183.81
26/01/90 10:00,677.91,27.21,2.4999,728.56,52.444,235.56
26/01/90 11:00,779.49,28.67,2.4999,855.41,59.125,273.78
26/01/90 12:00,809.3,29.78,5.4001,900.88,62.44,288.16
26/01/90 13:00,816.8,30.63,3.4001,938.39,64.922,298.31
26/01/90 14:00,727.79,31.09,4.7999,870.14,62.847,279.98
26/01/90 15:00,538.3,31.07,3.7,683.23,55.475,224.84
26/01/90 16:00,310.4,30.36,3.2001,434.84,44.913,140.03
26/01/90 17:00,98.001,29.16,4.7999,171.81,33.682,40.493
26/01/90 18:00,0,27.89,5.4001,0,0,0
26/01/90 19:00,0,27.34,3.2001,0,0,0
26/01/90 20:00,0,26.79,2.3,0,0,0
26/01/90 21:00,0,26.24,1.4001,0,0,0
26/01/90 22:00,0,25.68,0.4999,0,0,0
26/01/90 23:00,0,25.13,1.1001,0,0,0
27/01/90 00:00,0,24.74,1.7,0,0,0
27/01/90 01:00,0,24.45,2.6999,0,0,0
27/01/90 02:00,0,23.98,2.3,0,0,0
27/01/90 03:00,0,23.74,4.2,0,0,0
27/01/90 04:00,0,23.49,5.1001,0,0,0
27/01/90 05:00,0,23.32,5.8,0,0,0
27/01/90 06:00,0.603,23.32,6.4,0,0,0
27/01/90 07:00,45.407,23.27,5.8,43.86,24.764,8.6342
27/01/90 08:00,143.9,24.48,4.4999,139.98,29.161,43.318
27/01/90 09:00,298.4,25.73,5.8,298.91,35.79,99.593
27/01/90 10:00,315.21,26.49,4.7999,310.96,36.97,103.4
27/01/90 11:00,272.1,26.82,3.7,267.48,35.847,88.628
27/01/90 12:00,357.79,27.34,5.1001,356.21,39.46,118.89
27/01/90 13:00,417.2,27.67,6.4,432.38,42.602,145.4
27/01/90 14:00,358.8,28.08,5.4001,375.41,41.024,126.35
27/01/90 15:00,411.4,28.44,3.9,480.07,45.209,161.83
27/01/90 16:00,216.8,28.29,2.8999,258.94,36.959,84.377
27/01/90 17:00,90.406,27.8,5.8,140.97,31.683,33.94
27/01/90 18:00,0,27.15,7.3001,0,0,0
27/01/90 19:00,0,26.63,3.7,0,0,0
27/01/90 20:00,0,26.1,3.4001,0,0,0
27/01/90 21:00,0,25.58,2.4999,0,0,0
27/01/90 22:00,0,25.06,4.4999,0,0,0
27/01/90 23:00,0,24.53,2.8999,0,0,0
28/01/90 00:00,0,24.17,3.9,0,0,0
28/01/90 01:00,0,23.65,2.1,0,0,0
28/01/90 02:00,0,23.13,2.8999,0,0,0
28/01/90 03:00,0,22.87,2.6999,0,0,0
28/01/90 04:00,0,22.61,4.2,0,0,0
28/01/90 05:00,0,22.44,7.3001,0,0,0
28/01/90 06:00,0.7986,22.46,4.4999,0,0,0
28/01/90 07:00,78.101,23.31,3.9,75.822,25.806,19.558
28/01/90 08:00,169.09,24.27,3.9,165.27,29.767,52.281
28/01/90 09:00,42.995,23.99,2.8999,41.444,25.401,7.6805
28/01/90 10:00,292.1,24.82,0.8999,293.12,34.715,98.358
28/01/90 11:00,538.9,26.17,0.4,564.87,45.748,189.18
28/01/90 12:00,308.61,26.51,0.8999,313.76,37.255,106
28/01/90 13:00,397.59,26.97,0.4999,412.81,41.231,139.56
28/01/90 14:00,566.3,27.69,1.5001,638.37,50.339,214.15
28/01/90 15:00,492.11,28.13,1.2001,596.94,49.193,200.48
28/01/90 16:00,192.91,27.85,0.6999,223.28,35.333,72.43
28/01/90 17:00,43.304,27.2,0.4,43.399,28.658,7.9542
28/01/90 18:00,0,26.55,0.8999,0,0,0
28/01/90 19:00,0,25.96,2.6999,0,0,0
28/01/90 20:00,0,25.37,1.9,0,0,0
28/01/90 21:00,0,24.78,0.4999,0,0,0
28/01/90 22:00,0,24.3,1.1001,0,0,0
28/01/90 23:00,0,23.62,0.6999,0,0,0
29/01/90 00:00,0,22.93,0.6999,0,0,0
29/01/90 01:00,0,22.21,1.5001,0,0,0
29/01/90 02:00,0,21.49,1.7,0,0,0
29/01/90 03:00,0,21.11,3.2001,0,0,0
29/01/90 04:00,0,20.74,1.2001,0,0,0
29/01/90 05:00,0,20.48,0.6999,0,0,0
29/01/90 06:00,1.092,20.47,0.5999,0,0,0
29/01/90 07:00,115.29,21.72,1.4001,114.58,25.175,30.42
29/01/90 08:00,292.1,23.43,1.9,299.42,33.08,96.513
29/01/90 09:00,481.01,25.1,1.9,500.39,42.072,166.32
29/01/90 10:00,573.91,26.44,1.7,603.48,47.185,199.31
29/01/90 11:00,655.1,27.59,1.5001,699.14,52.114,229.48
29/01/90 12:00,765.8,28.71,0.5999,846.75,59.268,274.49
29/01/90 13:00,718.9,29.43,1.4001,811.85,58.769,264.57
29/01/90 14:00,704.6,29.95,1.7,833.04,60.207,270.67
29/01/90 15:00,519.9,30,1.1001,646.69,53.009,214.8
29/01/90 16:00,268.9,29.33,1.2001,353.64,41.183,115.22
29/01/90 17:00,72.999,28.22,3.2001,119.55,31.492,27.28
29/01/90 18:00,0,27.09,2.1,0,0,0
29/01/90 19:00,0,26.54,1.4001,0,0,0
29/01/90 20:00,0,25.99,0.7999,0,0,0
29/01/90 21:00,0,25.44,0.8999,0,0,0
29/01/90 22:00,0,24.89,2.1,0,0,0
29/01/90 23:00,0,24.46,3.9,0,0,0
30/01/90 00:00,0,23.99,7.8,0,0,0
30/01/90 01:00,0,23.52,5.4001,0,0,0
30/01/90 02:00,0,23.05,2.8999,0,0,0
30/01/90 03:00,0,22.81,3.2001,0,0,0
30/01/90 04:00,0,22.58,1.7,0,0,0
30/01/90 05:00,0,22.43,0.4999,0,0,0
30/01/90 06:00,0.7008,22.45,0.8999,0,0,0
30/01/90 07:00,11.099,22.57,0.4999,10.685,22.952,0
30/01/90 08:00,62.308,23.02,0.8999,60.156,25.058,14.568
30/01/90 09:00,226.4,24.2,0.7999,221.57,31.634,73.277
30/01/90 10:00,268.5,24.9,0.4,263.76,33.77,87.86
30/01/90 11:00,457.29,26.06,0.2,466.98,42.065,156.58
30/01/90 12:00,435.1,26.83,0.1,446.72,42.238,150.44
30/01/90 13:00,674.5,28.02,0.4999,745.64,54.677,245.85
30/01/90 14:00,590.5,28.75,0.4,670.88,52.691,223.57
30/01/90 15:00,408.9,28.97,0.3,475.92,45.621,160.35
30/01/90 16:00,264.6,28.82,0.4,334.64,40.041,109.42
30/01/90 17:00,99.598,28.22,0.8999,158.02,32.585,39.028
30/01/90 18:00,0,27.45,1.2001,0,0,0
30/01/90 19:00,0,26.97,3.7,0,0,0
30/01/90 20:00,0,26.5,1.4001,0,0,0
30/01/90 21:00,0,26.02,2.6999,0,0,0
30/01/90 22:00,0,25.54,3.4001,0,0,0
30/01/90 23:00,0,25.07,1.9,0,0,0
31/01/90 00:00,0,24.58,2.8999,0,0,0
31/01/90 01:00,0,24.14,2.3,0,0,0
31/01/90 02:00,0,23.55,3.4001,0,0,0
31/01/90 03:00,0,23.24,1.2001,0,0,0
31/01/90 04:00,0,22.92,0.8999,0,0,0
31/01/90 05:00,0,22.71,0.5999,0,0,0
31/01/90 06:00,0.7008,22.7,0.4,0,0,0
31/01/90 07:00,91.693,23.71,0.5999,89.747,26.562,23.418
31/01/90 08:00,228.5,24.87,1.4001,226.94,32.338,73.391
31/01/90 09:00,360.4,26.1,1.5001,362.39,38.329,120.65
31/01/90 10:00,463.99,27.25,1.5001,471.58,43.314,156.25
31/01/90 11:00,543.4,28.27,1.4001,567.55,47.974,188.41
31/01/90 12:00,577.8,29.09,0.4,612.12,50.638,203.74
31/01/90 13:00,590.21,29.72,0.1,637.66,52.292,211.53
31/01/90 14:00,470.2,29.95,0.4,511.75,47.909,171.4
31/01/90 15:00,364.3,29.91,0.4,396.94,43.631,132.56
31/01/90 16:00,268.71,29.58,1.2001,339.7,40.986,110.8
31/01/90 17:00,97.3,28.81,2.4999,154.39,33.09,37.988
31/01/90 18:00,0.0978,27.91,2.6999,0,0,0
31/01/90 19:00,0,27.26,3.4001,0,0,0
31/01/90 20:00,0,26.61,2.3,0,0,0
31/01/90 21:00,0,25.96,0.4,0,0,0
31/01/90 22:00,0,25.31,0.5999,0,0,0
31/01/90 23:00,0,24.66,0.3,0,0,0
01/02/90 00:00,0,24.21,0.7999,0,0,0
01/02/90 01:00,0,23.58,0.1,0,0,0
01/02/90 02:00,0,22.95,1.5001,0,0,0
01/02/90 03:00,0,22.63,1.1001,0,0,0
01/02/90 04:00,0,22.31,0.4999,0,0,0
01/02/90 05:00,0,22.09,1.7,0,0,0
01/02/90 06:00,1.4016,22.11,1.2001,0,0,0
01/02/90 07:00,97.805,23.07,0.9999,96.585,26.039,24.804
01/02/90 08:00,292.41,24.54,1.9,294.99,34.124,95.32
01/02/90 09:00,500.91,26.16,0.4999,519.62,43.838,171.97
01/02/90 10:00,655.3,27.67,0.4999,697.12,51.849,226.62
01/02/90 11:00,720.9,28.86,1.5001,778.66,56.444,252.02
01/02/90 12:00,732.99,29.74,1.4001,804.09,58.68,261.21
01/02/90 13:00,698.1,30.32,1.5001,772.47,58.061,251.48
01/02/90 14:00,649.4,30.68,4.7999,751.47,57.777,246.17
01/02/90 15:00,396.31,30.4,4.1,446.14,45.943,149.14
01/02/90 16:00,257.01,29.8,4.1,322.75,40.646,105.3
01/02/90 17:00,85.5,28.87,6,144.61,32.805,34.284
01/02/90 18:00,0.0978,27.88,7.3001,0,0,0
01/02/90 19:00,0,27.19,3.5001,0,0,0
01/02/90 20:00,0,26.5,2.4999,0,0,0
01/02/90 21:00,0,25.81,2.8999,0,0,0
01/02/90 22:00,0,25.11,1.7,0,0,0
01/02/90 23:00,0,24.56,1.4001,0,0,0
02/02/90 00:00,0,23.83,0.4,0,0,0
02/02/90 01:00,0,23.07,0.1,0,0,0
02/02/90 02:00,0,22.3,0.1,0,0,0
02/02/90 03:00,0,21.9,1.4001,0,0,0
02/02/90 04:00,0,21.51,0.6999,0,0,0
02/02/90 05:00,0,21.23,0.8999,0,0,0
02/02/90 06:00,1.4994,21.22,0.8999,0,0,0
02/02/90 07:00,136.9,22.58,2.6999,136.75,26.295,33.132
02/02/90 08:00,359.8,24.54,6,372.51,36.433,118.27
02/02/90 09:00,569.2,26.18,4.1,600.32,46.714,197.69
02/02/90 10:00,718.5,27.76,5.5001,768.82,54.562,247.28
02/02/90 11:00,807,29.07,5.2001,878.25,60.433,279.87
02/02/90 12:00,850.19,30.11,6.5999,942.52,64.432,299.27
02/02/90 13:00,796.39,30.76,6,903.07,63.673,288.57
02/02/90 14:00,689.2,31.05,4.1,809.21,60.451,262.99
02/02/90 15:00,526.2,30.95,8.7999,652.97,54.274,216.38
02/02/90 16:00,317.7,30.29,4.4,434.16,44.909,140.68
02/02/90 17:00,98.995,29.19,1.5001,170.54,33.817,41.61
02/02/90 18:00,0,28.01,2.1,0,0,0
02/02/90 19:00,0,27.25,2.4999,0,0,0
02/02/90 20:00,0,26.48,0.4999,0,0,0
02/02/90 21:00,0,25.71,0.3,0,0,0
02/02/90 22:00,0,24.95,0.2,0,0,0
02/02/90 23:00,0,24.29,0,0,0,0
03/02/90 00:00,0,23.57,0,0,0,0
03/02/90 01:00,0,22.83,0,0,0,0
03/02/90 02:00,0,22.08,0,0,0,0
03/02/90 03:00,0,21.69,0,0,0,0
03/02/90 04:00,0,21.31,0,0,0,0
03/02/90 05:00,0,21.04,0.1,0,0,0
03/02/90 06:00,1.4994,21.04,0.1,0,0,0
03/02/90 07:00,132.41,22.32,0.2,131.92,26.003,32.824
03/02/90 08:00,348.99,24.17,0.4,358.35,35.654,114.46
03/02/90 09:00,563.7,25.81,1.1001,593.36,46.106,195.92
03/02/90 10:00,721.5,27.39,0.7999,770.91,54.273,248.34
03/02/90 11:00,802.8,28.66,0.6999,868.59,59.607,277.39
03/02/90 12:00,879.3,29.76,0.5999,972.29,65.18,307.27
03/02/90 13:00,712.2,30.21,0.8999,795.17,58.886,258.65
03/02/90 14:00,569.8,30.28,0.8999,640.38,53.099,212.98
03/02/90 15:00,425.2,29.96,1.7,494.48,47.323,166.04
03/02/90 16:00,270.7,29.27,2.6999,349.85,41.038,114.43
03/02/90 17:00,81.8,28.24,1.4001,121.51,31.714,29.457
03/02/90 18:00,0.0978,27.17,1.2001,0,0,0
03/02/90 19:00,0,26.44,0.3,0,0,0
03/02/90 20:00,0,25.72,0.4,0,0,0
03/02/90 21:00,0,25,0.4999,0,0,0
03/02/90 22:00,0,24.39,0.1,0,0,0
03/02/90 23:00,0,23.56,0.6999,0,0,0
04/02/90 00:00,0,22.87,0.8999,0,0,0
04/02/90 01:00,0,22.12,1.1001,0,0,0
04/02/90 02:00,0,21.37,1.4001,0,0,0
04/02/90 03:00,0,20.96,1.4001,0,0,0
04/02/90 04:00,0,20.56,2.1,0,0,0
04/02/90 05:00,0,20.27,0.8999,0,0,0
04/02/90 06:00,0.603,20.23,0.7999,0,0,0
04/02/90 07:00,63.693,20.81,1.5001,61.56,22.871,15.062
04/02/90 08:00,349.4,22.89,1.5001,357.1,34.373,115.14
04/02/90 09:00,556.89,24.77,0.9999,581.57,44.626,192.95
04/02/90 10:00,586.29,25.93,1.1001,612.25,47.019,202.84
04/02/90 11:00,687.99,26.98,7.3001,730.81,52.677,239.49
04/02/90 12:00,758.21,27.9,3.8,829.47,57.752,270.32
04/02/90 13:00,542.79,28.1,4.4,580.52,48.518,194.87
04/02/90 14:00,414.4,27.95,3.5001,436.78,43.095,147.2
04/02/90 15:00,404.1,27.79,1.9,456.67,43.705,154.47
04/02/90 16:00,301.09,27.38,2.6999,392.04,40.558,129.01
04/02/90 17:00,98.995,26.51,2.6999,149.19,30.744,37.992
04/02/90 18:00,0.2934,25.55,0.6999,0,0,0
04/02/90 19:00,0,25.13,0.1,0,0,0
04/02/90 20:00,0,24.7,0.2,0,0,0
04/02/90 21:00,0,24.39,0.6999,0,0,0
04/02/90 22:00,0,23.89,0.4999,0,0,0
04/02/90 23:00,0,23.4,0.3,0,0,0
05/02/90 00:00,0,23.19,0.4,0,0,0
05/02/90 01:00,0,23.02,0.4999,0,0,0
05/02/90 02:00,0,22.85,2.6999,0,0,0
05/02/90 03:00,0,22.79,4.4,0,0,0
05/02/90 04:00,0,22.73,3.1001,0,0,0
05/02/90 05:00,0,22.7,3.1001,0,0,0
05/02/90 06:00,3.5041,22.81,4.1,0,0,0
05/02/90 07:00,144.7,24.08,2.4999,142.6,27.977,34.834
05/02/90 08:00,407.89,25.72,1.1001,418.55,39.126,132.22
05/02/90 09:00,518.9,27.01,0.8999,538.9,45.412,177.85
05/02/90 10:00,692.39,28.33,0.9999,731.19,53.769,235.95
05/02/90 11:00,456.9,28.62,1.4001,466.26,44.673,155.12
05/02/90 12:00,556.6,29.06,1.9,586.2,49.659,195.55
05/02/90 13:00,351.6,28.96,2.6999,351.07,40.934,116.58
05/02/90 14:00,175.79,28.38,4.4,172.33,34.209,54.676
05/02/90 15:00,47.705,27.61,2.3,45.695,29.167,8.9741
05/02/90 16:00,37.893,26.95,1.2001,35.954,28.18,5.5643
05/02/90 17:00,8.6054,26.36,1.5001,7.6434,26.637,0
05/02/90 18:00,0.0978,25.84,1.7,0,0,0
05/02/90 19:00,0,25.4,1.9,0,0,0
05/02/90 20:00,0,24.96,1.9,0,0,0
05/02/90 21:00,0,24.52,1.7,0,0,0
05/02/90 22:00,0,24.17,1.9,0,0,0
05/02/90 23:00,0,23.66,0.9999,0,0,0
06/02/90 00:00,0,22.93,1.1001,0,0,0
06/02/90 01:00,0,22.17,1.5001,0,0,0
06/02/90 02:00,0,21.42,2.8999,0,0,0
06/02/90 03:00,0,21.02,2.6999,0,0,0
06/02/90 04:00,0,20.63,0.9999,0,0,0
06/02/90 05:00,0,20.36,0.3,0,0,0
06/02/90 06:00,1.695,20.36,0.2,0,0,0
06/02/90 07:00,124.8,21.58,0.3,123.09,25.044,30.54
06/02/90 08:00,339.7,23.43,0.2,346.33,34.557,111.33
06/02/90 09:00,527.6,25.05,0.2,548.41,43.772,182.44
06/02/90 10:00,715.6,26.68,0.3,760.31,53.199,246.31
06/02/90 11:00,837.81,28.11,0.8999,905.83,60.485,288.45
06/02/90 12:00,874.71,29.22,1.2001,966.34,64.459,306.85
06/02/90 13:00,821.39,29.93,1.1001,928.3,63.806,296.45
06/02/90 14:00,689.2,30.21,3.1001,799.96,59.201,261
06/02/90 15:00,485,30,4.4,580.54,50.585,194.54
06/02/90 16:00,290.11,29.29,4.4,374.93,41.93,122.74
06/02/90 17:00,101.1,28.22,3.1001,157.96,32.684,40.086
06/02/90 18:00,0.0978,27.07,0.7999,0,0,0
06/02/90 19:00,0,26.4,2.6999,0,0,0
06/02/90 20:00,0,25.73,1.5001,0,0,0
06/02/90 21:00,0,25.06,0.6999,0,0,0
06/02/90 22:00,0,24.52,0.2,0,0,0
06/02/90 23:00,0,23.74,0.4999,0,0,0
07/02/90 00:00,0,23.11,0.4,0,0,0
07/02/90 01:00,0,22.47,0.2,0,0,0
07/02/90 02:00,0,21.82,0.8999,0,0,0
07/02/90 03:00,0,21.49,0.6999,0,0,0
07/02/90 04:00,0,21.16,0.2,0,0,0
07/02/90 05:00,0,20.93,0.6999,0,0,0
07/02/90 06:00,1.5972,20.95,0.5999,0,0,0
07/02/90 07:00,132.19,22.27,1.4001,129.61,25.879,32.017
07/02/90 08:00,352.4,24.19,2.1,358.39,35.713,114.83
07/02/90 09:00,566,25.88,2.4999,591.12,46.143,195.56
07/02/90 10:00,755.5,27.61,0.7999,803.27,55.74,257.69
07/02/90 11:00,843.9,29.02,0.9999,911.53,61.65,289
07/02/90 12:00,842.4,30.02,0.9999,923.6,63.56,293.99
07/02/90 13:00,788.2,30.64,2.6999,883.14,62.736,282.99
07/02/90 14:00,659,30.88,2.1,758.89,58.311,248.47
07/02/90 15:00,472.79,30.63,2.4999,560.21,50.461,187.38
