PVSYST 7.4.7
,File,File date,Description
Project,GRID CONNECTED WITH SHADING_Project.PRJ,25/01/26 22h56,GRID CONNECTED WITH SHADING,
Geographical Site,George Town_MN81.SIT,25/01/26 22h56,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,GRID CONNECTED WITH SHADING_Project.VC0,25/03/26 20h46,New simulation variant,
Simulation date,,25/03/26 20h47

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobHor,WindVel,T_Amb,TArray,E_Grid
    ,W/m²,W/m²,m/s,°C,°C,kW

18/01/90 22:00,0,0,5.4001,24.58,0,-0.007
18/01/90 23:00,0,0,4.4999,23.96,0,-0.007
19/01/90 00:00,0,0,5.1001,23.44,0,-0.007
19/01/90 01:00,0,0,1.7,22.91,0,-0.007
19/01/90 02:00,0,0,1.1001,22.37,0,-0.007
19/01/90 03:00,0,0,1.1001,22.09,0,-0.007
19/01/90 04:00,0,0,1.4001,21.82,0,-0.007
19/01/90 05:00,0,0,1.1001,21.62,0,-0.007
19/01/90 06:00,0,0.7986,1.9,21.62,0,-0.007
19/01/90 07:00,101.73,100.59,1.7,22.73,25.842,30.311
19/01/90 08:00,270.83,265.2,2.3,24.33,33.134,90.144
19/01/90 09:00,471.29,448.7,3.7,25.81,41.735,160.15
19/01/90 10:00,630.71,592.19,3.9,27.32,48.993,211.36
19/01/90 11:00,668.19,621.3,7.3001,28.42,51.812,225.09
19/01/90 12:00,708.83,648.1,7.3001,29.28,54.526,239.73
19/01/90 13:00,653.18,588.3,4.2,29.76,53.012,222.47
19/01/90 14:00,677.53,587.79,4.2,30.14,54.343,230.07
19/01/90 15:00,596.28,472.3,3.4001,30.2,51.284,203.4
19/01/90 16:00,320.27,247.99,2.6999,29.62,40.279,106.57
19/01/90 17:00,32.38,32.906,4.2,28.53,29.634,8.8472
19/01/90 18:00,0,0,3.2001,27.9,0,-0.007
19/01/90 19:00,0,0,4.2,27.27,0,-0.007
19/01/90 20:00,0,0,2.6999,26.64,0,-0.007
19/01/90 21:00,0,0,2.1,26.01,0,-0.007
19/01/90 22:00,0,0,3.2001,25.38,0,-0.007
19/01/90 23:00,0,0,2.4999,24.75,0,-0.007
20/01/90 00:00,0,0,1.4001,24.33,0,-0.007
20/01/90 01:00,0,0,1.4001,23.7,0,-0.007
20/01/90 02:00,0,0,1.1001,23.07,0,-0.007
20/01/90 03:00,0,0,0.6999,22.74,0,-0.007
20/01/90 04:00,0,0,0.3,22.42,0,-0.007
20/01/90 05:00,0,0,0.4,22.19,0,-0.007
20/01/90 06:00,0,0.7986,0.3,22.19,0,-0.007
20/01/90 07:00,107.94,105.11,0.7999,23.35,26.541,31.066
20/01/90 08:00,178.55,181.81,2.1,24.3,30.225,59.917
20/01/90 09:00,259.78,263.7,1.4001,25,33.717,88.947
20/01/90 10:00,346.43,349.2,1.9,25.81,37.485,118.69
20/01/90 11:00,475.49,461.6,1.7,26.72,43.046,163.26
20/01/90 12:00,596.36,558.51,2.4999,27.63,48.579,204.69
20/01/90 13:00,653.89,589.5,4.7999,28.38,51.628,223.9
20/01/90 14:00,746.72,632.6,5.1001,29.06,55.942,253.41
20/01/90 15:00,691.22,540.5,6.4,29.42,53.989,233.93
20/01/90 16:00,414.27,303.1,8.2,29.2,42.983,137.25
20/01/90 17:00,51.189,43.5,5.4001,28.3,29.886,13.718
20/01/90 18:00,0,0,2.1,27.69,0,-0.007
20/01/90 19:00,0,0,0.7999,27.09,0,-0.007
20/01/90 20:00,0,0,0.7999,26.48,0,-0.007
20/01/90 21:00,0,0,0.5999,25.88,0,-0.007
20/01/90 22:00,0,0,0.2,25.27,0,-0.007
20/01/90 23:00,0,0,0.2,24.67,0,-0.007
21/01/90 00:00,0,0,0.4,24.25,0,-0.007
21/01/90 01:00,0,0,0.8999,23.63,0,-0.007
21/01/90 02:00,0,0,1.9,23.02,0,-0.007
21/01/90 03:00,0,0,2.8999,22.7,0,-0.007
21/01/90 04:00,0,0,3.2001,22.39,0,-0.007
21/01/90 05:00,0,0,2.6999,22.17,0,-0.007
21/01/90 06:00,0,0.7008,2.3,22.17,0,-0.007
21/01/90 07:00,99.952,99.207,2.8999,23.24,26.306,29.746
21/01/90 08:00,268.33,263.39,5.1001,24.63,33.361,89.254
21/01/90 09:00,470.22,448.39,5.8,26.19,42.095,159.67
21/01/90 10:00,602.51,568.5,4.4999,27.58,48.258,202.35
21/01/90 11:00,663.65,626.4,8.2,28.69,51.848,222.8
21/01/90 12:00,685.35,638.5,14.6,29.51,53.761,231.17
21/01/90 13:00,663.67,608.2,10.5,30.05,53.584,224.55
21/01/90 14:00,577.88,521,7.8,30.28,50.659,197.17
21/01/90 15:00,440.65,388.11,4.7999,30.16,45.451,150.92
21/01/90 16:00,253.94,212.9,5.4001,29.54,38.026,84.659
21/01/90 17:00,103.99,60.597,3.7,28.6,31.339,25.535
21/01/90 18:00,0,0,2.8999,27.66,0,-0.007
21/01/90 19:00,0,0,2.6999,26.96,0,-0.007
21/01/90 20:00,0,0,3.4001,26.27,0,-0.007
21/01/90 21:00,0,0,2.1,25.57,0,-0.007
21/01/90 22:00,0,0,3.7,24.88,0,-0.007
21/01/90 23:00,0,0,2.6999,24.28,0,-0.007
22/01/90 00:00,0,0,3.7,23.57,0,-0.007
22/01/90 01:00,0,0,1.5001,22.84,0,-0.007
22/01/90 02:00,0,0,4.2,22.1,0,-0.007
22/01/90 03:00,0,0,1.9,21.73,0,-0.007
22/01/90 04:00,0,0,1.2001,21.35,0,-0.007
22/01/90 05:00,0,0,1.1001,21.09,0,-0.007
22/01/90 06:00,0,1.4016,0.1,21.11,0,-0.007
22/01/90 07:00,150.47,142.9,0.2,22.66,26.68,40.043
22/01/90 08:00,386.4,363.4,0.1,24.64,36.877,124.95
22/01/90 09:00,628.21,584.21,0.3,26.63,48.027,209.62
22/01/90 10:00,806.26,740.6,0.4,28.43,56.463,263.49
22/01/90 11:00,921.58,831.5,0.2,29.92,62.902,299.57
22/01/90 12:00,971,858.7,0.4,31.05,66.559,316.11
22/01/90 13:00,922.65,796.8,0.4999,31.74,65.507,302.6
22/01/90 14:00,812.95,677.3,0.6999,32.02,61.603,271
22/01/90 15:00,634.25,499.8,2.4999,31.82,54.377,214.43
22/01/90 16:00,394.07,280.61,2.6999,31,44.144,129.97
22/01/90 17:00,147.7,78.199,4.7999,29.75,33.503,35.869
22/01/90 18:00,0,0,7.3001,28.5,0,-0.007
22/01/90 19:00,0,0,2.8999,27.63,0,-0.007
22/01/90 20:00,0,0,2.6999,26.76,0,-0.007
22/01/90 21:00,0,0,1.1001,25.89,0,-0.007
22/01/90 22:00,0,0,1.2001,25.02,0,-0.007
22/01/90 23:00,0,0,0.8999,24.24,0,-0.007
23/01/90 00:00,0,0,1.4001,23.34,0,-0.007
23/01/90 01:00,0,0,0.4,22.39,0,-0.007
23/01/90 02:00,0,0,0.1,21.45,0,-0.007
23/01/90 03:00,0,0,0.4,20.95,0,-0.007
23/01/90 04:00,0,0,0.2,20.46,0,-0.007
23/01/90 05:00,0,0,0.3,20.12,0,-0.007
23/01/90 06:00,0,1.4016,0.2,20.11,0,-0.007
23/01/90 07:00,153.96,146.7,0.1,21.67,25.743,40.807
23/01/90 08:00,389.83,367.3,0.4,23.79,36.121,126.39
23/01/90 09:00,617.33,574.49,0.6999,25.65,46.663,207.18
23/01/90 10:00,799.65,734.2,1.7,27.39,55.179,262.83
23/01/90 11:00,920.73,831.91,0.5999,28.85,61.77,300.68
23/01/90 12:00,972.89,861.41,1.2001,29.96,65.508,318.1
23/01/90 13:00,953.95,824.7,1.4001,30.7,65.653,312.7
23/01/90 14:00,861.43,715.7,1.4001,31.03,62.471,286.48
23/01/90 15:00,687,536.7,0.6999,30.91,55.428,231.85
23/01/90 16:00,449.43,313.1,0.6999,30.15,45.143,148.13
23/01/90 17:00,178.3,92.606,0.2,28.91,33.407,43.746
23/01/90 18:00,0,0,0,27.62,0,-0.007
23/01/90 19:00,0,0,0,26.68,0,-0.007
23/01/90 20:00,0,0,0,25.74,0,-0.007
23/01/90 21:00,0,0,0,24.8,0,-0.007
23/01/90 22:00,0,0,0.1,23.91,0,-0.007
23/01/90 23:00,0,0,0.1,22.83,0,-0.007
24/01/90 00:00,0,0,0,21.94,0,-0.007
24/01/90 01:00,0,0,0,20.97,0,-0.007
24/01/90 02:00,0,0,0,20.01,0,-0.007
24/01/90 03:00,0,0,0,19.49,0,-0.007
24/01/90 04:00,0,0,0.1,18.97,0,-0.007
24/01/90 05:00,0,0,0.3,18.59,0,-0.007
24/01/90 06:00,0,1.4016,0.4,18.55,0,-0.007
24/01/90 07:00,168.6,160.99,0.8999,20.17,24.531,44.227
24/01/90 08:00,427.77,404.1,1.1001,22.38,35.86,138.71
24/01/90 09:00,675.58,630.9,0.7999,24.51,47.537,226.09
24/01/90 10:00,876.69,807.9,0.4,26.32,56.87,286.21
24/01/90 11:00,1008.7,915,0.3,27.84,64.036,326.07
24/01/90 12:00,1062.6,944.8,0.3,28.98,67.955,343.44
24/01/90 13:00,1033.2,894.2,0.7999,29.7,67.694,335.56
24/01/90 14:00,924.82,770.1,1.2001,30,63.83,305.67
24/01/90 15:00,736.56,576.6,2.4999,29.81,56.134,247.97
24/01/90 16:00,481.54,335.5,2.3,28.96,45.03,159.13
24/01/90 17:00,201.19,99.908,1.5001,27.62,32.62,49.299
24/01/90 18:00,0,0,0.8999,26.24,0,-0.007
24/01/90 19:00,0,0,1.1001,25.47,0,-0.007
24/01/90 20:00,0,0,1.2001,24.7,0,-0.007
24/01/90 21:00,0,0,1.1001,24,0,-0.007
24/01/90 22:00,0,0,2.1,23.12,0,-0.007
24/01/90 23:00,0,0,0.8999,22.23,0,-0.007
25/01/90 00:00,0,0,1.5001,21.71,0,-0.007
25/01/90 01:00,0,0,0.3,21.18,0,-0.007
25/01/90 02:00,0,0,0.5999,20.64,0,-0.007
25/01/90 03:00,0,0,0.2,20.37,0,-0.007
25/01/90 04:00,0,0,0.3,20.09,0,-0.007
25/01/90 05:00,0,0,0.4,19.9,0,-0.007
25/01/90 06:00,0,1.695,1.1001,19.93,0,-0.007
25/01/90 07:00,116.53,114.59,0.8999,21.25,24.622,33.346
25/01/90 08:00,230.56,230.41,0.4999,22.59,30.134,77.62
25/01/90 09:00,397.27,387.41,1.2001,24.18,37.569,136.65
25/01/90 10:00,520.16,501.4,0.4,25.39,43.128,177.65
25/01/90 11:00,634.99,601.7,0.8999,26.59,48.688,215.82
25/01/90 12:00,691.36,645.99,0.3,27.57,51.999,234.83
25/01/90 13:00,680.12,614.6,0.8999,28.23,52.451,232.34
25/01/90 14:00,746.36,637.7,0.7999,28.78,55.639,253.57
25/01/90 15:00,727.76,577.39,0.6999,29.1,55.022,245.52
25/01/90 16:00,511.17,358.49,2.1,28.86,45.944,168.69
25/01/90 17:00,207.75,106,1.7,27.91,33.138,51.602
25/01/90 18:00,0,0,1.9,26.83,0,-0.007
25/01/90 19:00,0,0,0.5999,26.17,0,-0.007
25/01/90 20:00,0,0,0.6999,25.51,0,-0.007
25/01/90 21:00,0,0,0.4999,24.86,0,-0.007
25/01/90 22:00,0,0,0.3,24.3,0,-0.007
25/01/90 23:00,0,0,0.4999,23.55,0,-0.007
26/01/90 00:00,0,0,0.2,22.87,0,-0.007
26/01/90 01:00,0,0,0.2,22.16,0,-0.007
26/01/90 02:00,0,0,1.9,21.45,0,-0.007
26/01/90 03:00,0,0,2.1,21.07,0,-0.007
26/01/90 04:00,0,0,0.2,20.7,0,-0.007
26/01/90 05:00,0,0,0.2,20.44,0,-0.007
26/01/90 06:00,0,1.092,0.3,20.42,0,-0.007
26/01/90 07:00,124.38,121.1,0.4,21.76,25.238,34.405
26/01/90 08:00,332.94,319.3,0.4,23.69,34.342,109.56
26/01/90 09:00,556.54,525,1.2001,25.51,44.427,188.41
26/01/90 10:00,728.56,677.91,2.4999,27.21,52.444,242
26/01/90 11:00,855.41,779.49,2.4999,28.67,59.125,282.24
26/01/90 12:00,900.88,809.3,5.4001,29.78,62.44,297.38
26/01/90 13:00,938.39,816.8,3.4001,30.63,64.922,308.07
26/01/90 14:00,870.14,727.79,4.7999,31.09,62.847,288.77
26/01/90 15:00,683.23,538.3,3.7,31.07,55.475,230.73
26/01/90 16:00,434.84,310.4,3.2001,30.36,44.913,143.81
26/01/90 17:00,171.81,98.001,4.7999,29.16,33.682,43.953
26/01/90 18:00,0,0,5.4001,27.89,0,-0.007
26/01/90 19:00,0,0,3.2001,27.34,0,-0.007
26/01/90 20:00,0,0,2.3,26.79,0,-0.007
26/01/90 21:00,0,0,1.4001,26.24,0,-0.007
26/01/90 22:00,0,0,0.4999,25.68,0,-0.007
26/01/90 23:00,0,0,1.1001,25.13,0,-0.007
27/01/90 00:00,0,0,1.7,24.74,0,-0.007
27/01/90 01:00,0,0,2.6999,24.45,0,-0.007
27/01/90 02:00,0,0,2.3,23.98,0,-0.007
27/01/90 03:00,0,0,4.2,23.74,0,-0.007
27/01/90 04:00,0,0,5.1001,23.49,0,-0.007
27/01/90 05:00,0,0,5.8,23.32,0,-0.007
27/01/90 06:00,0,0.603,6.4,23.32,0,-0.007
27/01/90 07:00,43.86,45.407,5.8,23.27,24.764,13.149
27/01/90 08:00,139.98,143.9,4.4999,24.48,29.161,46.695
27/01/90 09:00,298.91,298.4,5.8,25.73,35.79,102.47
27/01/90 10:00,310.96,315.21,4.7999,26.49,36.97,106.38
27/01/90 11:00,267.48,272.1,3.7,26.82,35.847,91.365
27/01/90 12:00,356.21,357.79,5.1001,27.34,39.46,122.22
27/01/90 13:00,432.38,417.2,6.4,27.67,42.602,149.3
27/01/90 14:00,375.41,358.8,5.4001,28.08,41.024,129.84
27/01/90 15:00,480.07,411.4,3.9,28.44,45.209,166.09
27/01/90 16:00,258.94,216.8,2.8999,28.29,36.959,87.059
27/01/90 17:00,140.97,90.406,5.8,27.8,31.683,37.588
27/01/90 18:00,0,0,7.3001,27.15,0,-0.007
27/01/90 19:00,0,0,3.7,26.63,0,-0.007
27/01/90 20:00,0,0,3.4001,26.1,0,-0.007
27/01/90 21:00,0,0,2.4999,25.58,0,-0.007
27/01/90 22:00,0,0,4.4999,25.06,0,-0.007
27/01/90 23:00,0,0,2.8999,24.53,0,-0.007
28/01/90 00:00,0,0,3.9,24.17,0,-0.007
28/01/90 01:00,0,0,2.1,23.65,0,-0.007
28/01/90 02:00,0,0,2.8999,23.13,0,-0.007
28/01/90 03:00,0,0,2.6999,22.87,0,-0.007
28/01/90 04:00,0,0,4.2,22.61,0,-0.007
28/01/90 05:00,0,0,7.3001,22.44,0,-0.007
28/01/90 06:00,0,0.7986,4.4999,22.46,0,-0.007
28/01/90 07:00,75.822,78.101,3.9,23.31,25.806,23.675
28/01/90 08:00,165.27,169.09,3.9,24.27,29.767,55.399
28/01/90 09:00,41.444,42.995,2.8999,23.99,25.401,12.234
28/01/90 10:00,293.12,292.1,0.8999,24.82,34.715,101.22
28/01/90 11:00,564.87,538.9,0.4,26.17,45.748,193.82
28/01/90 12:00,313.76,308.61,0.8999,26.51,37.255,109.05
28/01/90 13:00,412.81,397.59,0.4999,26.97,41.231,143.34
28/01/90 14:00,638.37,566.3,1.5001,27.69,50.339,219.48
28/01/90 15:00,596.94,492.11,1.2001,28.13,49.193,205.22
28/01/90 16:00,223.28,192.91,0.6999,27.85,35.333,75.035
28/01/90 17:00,43.399,43.304,0.4,27.2,28.658,12.496
28/01/90 18:00,0,0,0.8999,26.55,0,-0.007
28/01/90 19:00,0,0,2.6999,25.96,0,-0.007
28/01/90 20:00,0,0,1.9,25.37,0,-0.007
28/01/90 21:00,0,0,0.4999,24.78,0,-0.007
28/01/90 22:00,0,0,1.1001,24.3,0,-0.007
28/01/90 23:00,0,0,0.6999,23.62,0,-0.007
29/01/90 00:00,0,0,0.6999,22.93,0,-0.007
29/01/90 01:00,0,0,1.5001,22.21,0,-0.007
29/01/90 02:00,0,0,1.7,21.49,0,-0.007
29/01/90 03:00,0,0,3.2001,21.11,0,-0.007
29/01/90 04:00,0,0,1.2001,20.74,0,-0.007
29/01/90 05:00,0,0,0.6999,20.48,0,-0.007
29/01/90 06:00,0,1.092,0.5999,20.47,0,-0.007
29/01/90 07:00,114.58,115.29,1.4001,21.72,25.175,34.163
29/01/90 08:00,299.42,292.1,1.9,23.43,33.08,99.352
29/01/90 09:00,500.39,481.01,1.9,25.1,42.072,170.66
29/01/90 10:00,603.48,573.91,1.7,26.44,47.185,204.03
29/01/90 11:00,699.14,655.1,1.5001,27.59,52.114,235.61
29/01/90 12:00,846.75,765.8,0.5999,28.71,59.268,282.99
29/01/90 13:00,811.85,718.9,1.4001,29.43,58.769,272.55
29/01/90 14:00,833.04,704.6,1.7,29.95,60.207,278.97
29/01/90 15:00,646.69,519.9,1.1001,30,53.009,220.16
29/01/90 16:00,353.64,268.9,1.2001,29.33,41.183,118.47
29/01/90 17:00,119.55,72.999,3.2001,28.22,31.492,31.132
29/01/90 18:00,0,0,2.1,27.09,0,-0.007
29/01/90 19:00,0,0,1.4001,26.54,0,-0.007
29/01/90 20:00,0,0,0.7999,25.99,0,-0.007
29/01/90 21:00,0,0,0.8999,25.44,0,-0.007
29/01/90 22:00,0,0,2.1,24.89,0,-0.007
29/01/90 23:00,0,0,3.9,24.46,0,-0.007
30/01/90 00:00,0,0,7.8,23.99,0,-0.007
30/01/90 01:00,0,0,5.4001,23.52,0,-0.007
30/01/90 02:00,0,0,2.8999,23.05,0,-0.007
30/01/90 03:00,0,0,3.2001,22.81,0,-0.007
30/01/90 04:00,0,0,1.7,22.58,0,-0.007
30/01/90 05:00,0,0,0.4999,22.43,0,-0.007
30/01/90 06:00,0,0.7008,0.8999,22.45,0,-0.007
30/01/90 07:00,10.685,11.099,0.4999,22.57,22.952,1.9604
30/01/90 08:00,60.156,62.308,0.8999,23.02,25.058,18.857
30/01/90 09:00,221.57,226.4,0.7999,24.2,31.634,75.867
30/01/90 10:00,263.76,268.5,0.4,24.9,33.77,90.587
30/01/90 11:00,466.98,457.29,0.2,26.06,42.065,160.72
30/01/90 12:00,446.72,435.1,0.1,26.83,42.238,154.45
30/01/90 13:00,745.64,674.5,0.4999,28.02,54.677,252.84
30/01/90 14:00,670.88,590.5,0.4,28.75,52.691,229.39
30/01/90 15:00,475.92,408.9,0.3,28.97,45.621,164.57
30/01/90 16:00,334.64,264.6,0.4,28.82,40.041,112.55
30/01/90 17:00,158.02,99.598,0.8999,28.22,32.585,42.529
30/01/90 18:00,0,0,1.2001,27.45,0,-0.007
30/01/90 19:00,0,0,3.7,26.97,0,-0.007
30/01/90 20:00,0,0,1.4001,26.5,0,-0.007
30/01/90 21:00,0,0,2.6999,26.02,0,-0.007
30/01/90 22:00,0,0,3.4001,25.54,0,-0.007
30/01/90 23:00,0,0,1.9,25.07,0,-0.007
31/01/90 00:00,0,0,2.8999,24.58,0,-0.007
31/01/90 01:00,0,0,2.3,24.14,0,-0.007
31/01/90 02:00,0,0,3.4001,23.55,0,-0.007
31/01/90 03:00,0,0,1.2001,23.24,0,-0.007
31/01/90 04:00,0,0,0.8999,22.92,0,-0.007
31/01/90 05:00,0,0,0.5999,22.71,0,-0.007
31/01/90 06:00,0,0.7008,0.4,22.7,0,-0.007
31/01/90 07:00,89.747,91.693,0.5999,23.71,26.562,27.402
31/01/90 08:00,226.94,228.5,1.4001,24.87,32.338,75.979
31/01/90 09:00,362.39,360.4,1.5001,26.1,38.329,124.02
31/01/90 10:00,471.58,463.99,1.5001,27.25,43.314,160.38
31/01/90 11:00,567.55,543.4,1.4001,28.27,47.974,193.05
31/01/90 12:00,612.12,577.8,0.4,29.09,50.638,208.52
31/01/90 13:00,637.66,590.21,0.1,29.72,52.292,216.72
31/01/90 14:00,511.75,470.2,0.4,29.95,47.909,175.86
31/01/90 15:00,396.94,364.3,0.4,29.91,43.631,136.19
31/01/90 16:00,339.7,268.71,1.2001,29.58,40.986,113.96
31/01/90 17:00,154.39,97.3,2.4999,28.81,33.09,41.519
31/01/90 18:00,0,0.0978,2.6999,27.91,0,-0.007
31/01/90 19:00,0,0,3.4001,27.26,0,-0.007
31/01/90 20:00,0,0,2.3,26.61,0,-0.007
31/01/90 21:00,0,0,0.4,25.96,0,-0.007
31/01/90 22:00,0,0,0.5999,25.31,0,-0.007
31/01/90 23:00,0,0,0.3,24.66,0,-0.007
01/02/90 00:00,0,0,0.7999,24.21,0,-0.007
01/02/90 01:00,0,0,0.1,23.58,0,-0.007
01/02/90 02:00,0,0,1.5001,22.95,0,-0.007
01/02/90 03:00,0,0,1.1001,22.63,0,-0.007
01/02/90 04:00,0,0,0.4999,22.31,0,-0.007
01/02/90 05:00,0,0,1.7,22.09,0,-0.007
01/02/90 06:00,0,1.4016,1.2001,22.11,0,-0.007
01/02/90 07:00,96.585,97.805,0.9999,23.07,26.039,28.741
01/02/90 08:00,294.99,292.41,1.9,24.54,34.124,98.144
01/02/90 09:00,519.62,500.91,0.4999,26.16,43.838,176.44
01/02/90 10:00,697.12,655.3,0.4999,27.67,51.849,232.6
01/02/90 11:00,778.66,720.9,1.5001,28.86,56.444,259.34
01/02/90 12:00,804.09,732.99,1.4001,29.74,58.68,269.01
01/02/90 13:00,772.47,698.1,1.5001,30.32,58.061,258.77
01/02/90 14:00,751.47,649.4,4.7999,30.68,57.777,253.18
01/02/90 15:00,446.14,396.31,4.1,30.4,45.943,153.12
01/02/90 16:00,322.75,257.01,4.1,29.8,40.646,108.34
01/02/90 17:00,144.61,85.5,6,28.87,32.805,37.922
01/02/90 18:00,0,0.0978,7.3001,27.88,0,-0.007
01/02/90 19:00,0,0,3.5001,27.19,0,-0.007
01/02/90 20:00,0,0,2.4999,26.5,0,-0.007
01/02/90 21:00,0,0,2.8999,25.81,0,-0.007
01/02/90 22:00,0,0,1.7,25.11,0,-0.007
01/02/90 23:00,0,0,1.4001,24.56,0,-0.007
02/02/90 00:00,0,0,0.4,23.83,0,-0.007
02/02/90 01:00,0,0,0.1,23.07,0,-0.007
02/02/90 02:00,0,0,0.1,22.3,0,-0.007
02/02/90 03:00,0,0,1.4001,21.9,0,-0.007
02/02/90 04:00,0,0,0.6999,21.51,0,-0.007
02/02/90 05:00,0,0,0.8999,21.23,0,-0.007
02/02/90 06:00,0,1.4994,0.8999,21.22,0,-0.007
02/02/90 07:00,136.75,136.9,2.6999,22.58,26.295,36.802
02/02/90 08:00,372.51,359.8,6,24.54,36.433,121.59
02/02/90 09:00,600.32,569.2,4.1,26.18,46.714,202.4
02/02/90 10:00,768.82,718.5,5.5001,27.76,54.562,254.35
02/02/90 11:00,878.25,807,5.2001,29.07,60.433,288.65
02/02/90 12:00,942.52,850.19,6.5999,30.11,64.432,309.08
02/02/90 13:00,903.07,796.39,6,30.76,63.673,297.82
02/02/90 14:00,809.21,689.2,4.1,31.05,60.451,270.88
02/02/90 15:00,652.97,526.2,8.7999,30.95,54.274,221.82
02/02/90 16:00,434.16,317.7,4.4,30.29,44.909,144.48
02/02/90 17:00,170.54,98.995,1.5001,29.19,33.817,45.037
02/02/90 18:00,0,0,2.1,28.01,0,-0.007
02/02/90 19:00,0,0,2.4999,27.25,0,-0.007
02/02/90 20:00,0,0,0.4999,26.48,0,-0.007
02/02/90 21:00,0,0,0.3,25.71,0,-0.007
02/02/90 22:00,0,0,0.2,24.95,0,-0.007
02/02/90 23:00,0,0,0,24.29,0,-0.007
03/02/90 00:00,0,0,0,23.57,0,-0.007
03/02/90 01:00,0,0,0,22.83,0,-0.007
03/02/90 02:00,0,0,0,22.08,0,-0.007
03/02/90 03:00,0,0,0,21.69,0,-0.007
03/02/90 04:00,0,0,0,21.31,0,-0.007
03/02/90 05:00,0,0,0.1,21.04,0,-0.007
03/02/90 06:00,0,1.4994,0.1,21.04,0,-0.007
03/02/90 07:00,131.92,132.41,0.2,22.32,26.003,36.503
03/02/90 08:00,358.35,348.99,0.4,24.17,35.654,117.69
03/02/90 09:00,593.36,563.7,1.1001,25.81,46.106,200.61
03/02/90 10:00,770.91,721.5,0.7999,27.39,54.273,255.46
03/02/90 11:00,868.59,802.8,0.6999,28.66,59.607,286.04
03/02/90 12:00,972.29,879.3,0.5999,29.76,65.18,317.5
03/02/90 13:00,795.17,712.2,0.8999,30.21,58.886,266.32
03/02/90 14:00,640.38,569.8,0.8999,30.28,53.099,218.24
03/02/90 15:00,494.48,425.2,1.7,29.96,47.323,170.38
03/02/90 16:00,349.85,270.7,2.6999,29.27,41.038,117.67
03/02/90 17:00,121.51,81.8,1.4001,28.24,31.714,33.235
03/02/90 18:00,0,0.0978,1.2001,27.17,0,-0.007
03/02/90 19:00,0,0,0.3,26.44,0,-0.007
03/02/90 20:00,0,0,0.4,25.72,0,-0.007
03/02/90 21:00,0,0,0.4999,25,0,-0.007
03/02/90 22:00,0,0,0.1,24.39,0,-0.007
03/02/90 23:00,0,0,0.6999,23.56,0,-0.007
04/02/90 00:00,0,0,0.8999,22.87,0,-0.007
04/02/90 01:00,0,0,1.1001,22.12,0,-0.007
04/02/90 02:00,0,0,1.4001,21.37,0,-0.007
04/02/90 03:00,0,0,1.4001,20.96,0,-0.007
04/02/90 04:00,0,0,2.1,20.56,0,-0.007
04/02/90 05:00,0,0,0.8999,20.27,0,-0.007
04/02/90 06:00,0,0.603,0.7999,20.23,0,-0.007
04/02/90 07:00,61.56,63.693,1.5001,20.81,22.871,19.333
04/02/90 08:00,357.1,349.4,1.5001,22.89,34.373,118.39
04/02/90 09:00,581.57,556.89,0.9999,24.77,44.626,197.62
04/02/90 10:00,612.25,586.29,1.1001,25.93,47.019,207.59
04/02/90 11:00,730.81,687.99,7.3001,26.98,52.677,246.14
04/02/90 12:00,829.47,758.21,3.8,27.9,57.752,278.59
04/02/90 13:00,580.52,542.79,4.4,28.1,48.518,199.56
04/02/90 14:00,436.78,414.4,3.5001,27.95,43.095,151.14
04/02/90 15:00,456.67,404.1,1.9,27.79,43.705,158.56
04/02/90 16:00,392.04,301.09,2.6999,27.38,40.558,132.56
04/02/90 17:00,149.19,98.995,2.6999,26.51,30.744,41.523
04/02/90 18:00,0,0.2934,0.6999,25.55,0,-0.007
04/02/90 19:00,0,0,0.1,25.13,0,-0.007
04/02/90 20:00,0,0,0.2,24.7,0,-0.007
04/02/90 21:00,0,0,0.6999,24.39,0,-0.007
04/02/90 22:00,0,0,0.4999,23.89,0,-0.007
04/02/90 23:00,0,0,0.3,23.4,0,-0.007
05/02/90 00:00,0,0,0.4,23.19,0,-0.007
05/02/90 01:00,0,0,0.4999,23.02,0,-0.007
05/02/90 02:00,0,0,2.6999,22.85,0,-0.007
05/02/90 03:00,0,0,4.4,22.79,0,-0.007
05/02/90 04:00,0,0,3.1001,22.73,0,-0.007
05/02/90 05:00,0,0,3.1001,22.7,0,-0.007
05/02/90 06:00,0,3.5041,4.1,22.81,0,-0.007
05/02/90 07:00,142.6,144.7,2.4999,24.08,27.977,38.455
05/02/90 08:00,418.55,407.89,1.1001,25.72,39.126,135.83
05/02/90 09:00,538.9,518.9,0.8999,27.01,45.412,182.41
05/02/90 10:00,731.19,692.39,0.9999,28.33,53.769,242.42
05/02/90 11:00,466.26,456.9,1.4001,28.62,44.673,159.23
05/02/90 12:00,586.2,556.6,1.9,29.06,49.659,200.24
05/02/90 13:00,351.07,351.6,2.6999,28.96,40.934,119.86
05/02/90 14:00,172.33,175.79,4.4,28.38,34.209,57.727
05/02/90 15:00,45.695,47.705,2.3,27.61,29.167,13.476
05/02/90 16:00,35.954,37.893,1.2001,26.95,28.18,10.202
05/02/90 17:00,7.6434,8.6054,1.5001,26.36,26.637,0.9302
