PVSYST 7.4.7
,File,File date,Description
Project,GRID CONNECTED WITHOUT SHADING_Project.PRJ,25/01/26 22h57,GRID CONNECTED WITHOUT SHADING,
Geographical Site,George Town_MN81.SIT,25/01/26 22h57,George Town;India;Asia;,
Weather data,George Town_MN81_SYN.MET,29/12/25 19h12,George Town;Meteonorm 8.1 (1996-2015);Synthetic,
Simulation variant,GRID CONNECTED WITHOUT SHADING_Project.VC0,25/03/26 20h37,New simulation variant,
Simulation date,,25/03/26 20h38

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobHor,T_Amb,WindVel,TArray,E_Grid
    ,W/m²,W/m²,°C,m/s,°C,kW

16/04/90 22:00,0,0,29.12,2.1,0,-0.007
16/04/90 23:00,0,0,28.43,2,0,-0.007
17/04/90 00:00,0,0,27.77,1.2001,0,-0.007
17/04/90 01:00,0,0,27.06,1.1001,0,-0.007
17/04/90 02:00,0,0,26.68,2.3,0,-0.007
17/04/90 03:00,0,0,26.3,1.8,0,-0.007
17/04/90 04:00,0,0,26.03,1.2001,0,-0.007
17/04/90 05:00,0,0,25.98,1.1001,0,-0.007
17/04/90 06:00,36.789,84.196,26.58,0.5999,27.859,10.725
17/04/90 07:00,248.51,325.7,27.99,0.4,35.69,77.224
17/04/90 08:00,509.93,594.2,29.71,0.4999,47.537,174.85
17/04/90 09:00,713.02,777.7,31.28,0.3,57.039,241.63
17/04/90 10:00,628.38,655.01,32,0.5999,54.677,215.25
17/04/90 11:00,599.13,611.6,32.41,0.4999,53.943,205.11
17/04/90 12:00,674.52,679.19,32.74,0.5999,57.094,228.46
17/04/90 13:00,550.18,548.11,32.84,1.1001,52.569,189.12
17/04/90 14:00,319.82,326.21,32.48,0.8999,43.736,110.93
17/04/90 15:00,253.82,258.41,31.95,0.9999,40.863,87.958
17/04/90 16:00,259.73,250.6,31.49,0.8999,40.554,89.679
17/04/90 17:00,171.05,149.89,30.88,0.9999,36.234,52.129
17/04/90 18:00,0,3.0967,30.08,0.6999,0,-0.007
17/04/90 19:00,0,0,29.54,1.1001,0,-0.007
17/04/90 20:00,0,0,28.99,0.8999,0,-0.007
17/04/90 21:00,0,0,28.45,1.3001,0,-0.007
17/04/90 22:00,0,0,27.9,0.3,0,-0.007
17/04/90 23:00,0,0,27.36,0.1,0,-0.007
18/04/90 00:00,0,0,27.08,0.4,0,-0.007
18/04/90 01:00,0,0,26.81,0.6999,0,-0.007
18/04/90 02:00,0,0,26.67,0.3,0,-0.007
18/04/90 03:00,0,0,26.53,0.5999,0,-0.007
18/04/90 04:00,0,0,26.44,0.9999,0,-0.007
18/04/90 05:00,0,0,26.44,0.9999,0,-0.007
18/04/90 06:00,44.049,55.3,26.93,0.4999,28.482,13.476
18/04/90 07:00,167.06,186.5,27.86,0.3,33.5,55.914
18/04/90 08:00,319.19,347.2,29.04,1.2001,40.166,111.5
18/04/90 09:00,434.81,459.4,30.14,1.2001,45.503,151.61
18/04/90 10:00,547.81,569.39,31.2,1.5001,50.722,188.78
18/04/90 11:00,580.26,592.6,32.01,2,52.84,199.45
18/04/90 12:00,604.72,609.09,32.55,2.4999,54.305,206.87
18/04/90 13:00,544.31,547.29,32.98,2.3,52.418,186.45
18/04/90 14:00,520.64,514.4,33.26,1.5001,51.897,179.16
18/04/90 15:00,385.82,382.31,33.24,1.2001,46.91,133.54
18/04/90 16:00,225.62,223.11,32.78,0.8999,40.668,77.314
18/04/90 17:00,88.47,86.592,32.19,1.2001,35.188,27.69
18/04/90 18:00,0,0.7008,31.44,1.2001,0,-0.007
18/04/90 19:00,0,0,30.67,0.4999,0,-0.007
18/04/90 20:00,0,0,29.91,0.7999,0,-0.007
18/04/90 21:00,0,0,29.15,0.8999,0,-0.007
18/04/90 22:00,0,0,28.39,0.5999,0,-0.007
18/04/90 23:00,0,0,27.62,0.5999,0,-0.007
19/04/90 00:00,0,0,26.87,0.2,0,-0.007
19/04/90 01:00,0,0,26.08,0.2,0,-0.007
19/04/90 02:00,0,0,25.66,0.4,0,-0.007
19/04/90 03:00,0,0,25.24,0.6999,0,-0.007
19/04/90 04:00,0,0,24.95,0.4,0,-0.007
19/04/90 05:00,0,0,24.91,1.1001,0,-0.007
19/04/90 06:00,33.762,69.593,25.45,0.6999,26.613,9.6131
19/04/90 07:00,205.29,241.51,26.55,0.8999,33.301,67.894
19/04/90 08:00,393.93,441.5,27.91,2.3,41.635,137.53
19/04/90 09:00,604.67,654.09,29.41,2.7999,51.079,209.25
19/04/90 10:00,801.65,843.59,30.92,2.7999,60.15,269.73
19/04/90 11:00,922.94,946.6,32.23,3.2001,66.124,302.78
19/04/90 12:00,955.19,959.41,33.19,3.6001,68.355,310.34
19/04/90 13:00,871.13,858.7,33.85,5.8,65.803,286.29
19/04/90 14:00,718.8,697.1,34.06,6.2,60.204,241.48
19/04/90 15:00,556.63,530.41,33.9,4.5999,53.896,190.47
19/04/90 16:00,341.62,317.7,33.2,5.4001,45.128,117
19/04/90 17:00,139.89,123.2,32.28,4.7999,36.664,41.845
19/04/90 18:00,0,1.092,31.21,3.9,0,-0.007
19/04/90 19:00,0,0,30.38,2,0,-0.007
19/04/90 20:00,0,0,29.56,1.2001,0,-0.007
19/04/90 21:00,0,0,28.74,0.9999,0,-0.007
19/04/90 22:00,0,0,27.91,0.5999,0,-0.007
19/04/90 23:00,0,0,27.09,0.8999,0,-0.007
20/04/90 00:00,0,0,26.49,0.6999,0,-0.007
20/04/90 01:00,0,0,25.85,0.4,0,-0.007
20/04/90 02:00,0,0,25.51,0.9999,0,-0.007
20/04/90 03:00,0,0,25.17,0.4,0,-0.007
20/04/90 04:00,0,0,24.94,0.2,0,-0.007
20/04/90 05:00,0,0,24.9,0.4999,0,-0.007
20/04/90 06:00,33.61,74.401,25.5,0.4,26.645,9.4249
20/04/90 07:00,206.57,255.29,26.72,0.5999,33.356,66.638
20/04/90 08:00,408.99,463.31,28.21,1.2001,42.466,142.45
20/04/90 09:00,608.43,659.41,29.76,1.5001,51.576,210.17
20/04/90 10:00,782.55,823.2,31.25,2.3,59.752,263.62
20/04/90 11:00,882.33,905.61,32.39,3.9,64.753,291.4
20/04/90 12:00,924.49,929.3,33.5,5.1001,67.519,301.76
20/04/90 13:00,881.36,869.6,34.23,4.5999,66.625,288.98
20/04/90 14:00,781.64,756.2,34.58,5.1001,63.158,259.93
20/04/90 15:00,610.33,578.1,34.54,5.8,56.562,207.14
20/04/90 16:00,390.15,361,33.91,3.4001,47.538,132.72
20/04/90 17:00,157.77,137.51,32.8,2.4999,37.661,46.598
20/04/90 18:00,0,1.4016,31.75,2.9999,0,-0.007
20/04/90 19:00,0,0,31.01,2.3,0,-0.007
20/04/90 20:00,0,0,30.27,2.9999,0,-0.007
20/04/90 21:00,0,0,29.52,3.1001,0,-0.007
20/04/90 22:00,0,0,28.78,3.6001,0,-0.007
20/04/90 23:00,0,0,28.04,4.3,0,-0.007
21/04/90 00:00,0,0,27.51,4.4,0,-0.007
21/04/90 01:00,0,0,26.96,3.6001,0,-0.007
21/04/90 02:00,0,0,26.67,4.7999,0,-0.007
21/04/90 03:00,0,0,26.38,4.1,0,-0.007
21/04/90 04:00,0,0,26.17,3.2001,0,-0.007
21/04/90 05:00,0,0,26.15,3.9,0,-0.007
21/04/90 06:00,50.883,86.706,26.78,3.9,28.529,15.501
21/04/90 07:00,236.99,302.4,28.05,3.9,35.548,75.12
21/04/90 08:00,468.72,542.91,29.59,2.4999,45.964,161.5
21/04/90 09:00,717.9,787.59,31.24,3.9,57.173,243.1
21/04/90 10:00,875.71,925.8,32.57,5.1001,64.655,289.09
21/04/90 11:00,556.85,569.9,32.85,3.9,52.84,191.38
21/04/90 12:00,515.07,522.7,32.96,3.2001,51.325,176.98
21/04/90 13:00,471.26,475.4,32.95,2.4999,49.725,162.58
21/04/90 14:00,398.73,400.71,32.72,3.6001,46.85,138.22
21/04/90 15:00,238.63,243.59,32.27,4.1,40.649,82.451
21/04/90 16:00,92.16,95.1,31.51,4.7999,34.754,30.308
21/04/90 17:00,14.357,15.092,30.69,5.8,31.22,3.2031
21/04/90 18:00,0,0.603,29.97,5.4001,0,-0.007
21/04/90 19:00,0,0,29.37,4.7999,0,-0.007
21/04/90 20:00,0,0,28.78,3.6001,0,-0.007
21/04/90 21:00,0,0,28.19,3.2001,0,-0.007
21/04/90 22:00,0,0,27.59,2.7999,0,-0.007
21/04/90 23:00,0,0,27,2.9999,0,-0.007
22/04/90 00:00,0,0,26.55,1.8,0,-0.007
22/04/90 01:00,0,0,26.09,1.5001,0,-0.007
22/04/90 02:00,0,0,25.84,2.9999,0,-0.007
22/04/90 03:00,0,0,25.6,3.6001,0,-0.007
22/04/90 04:00,0,0,25.43,2.4999,0,-0.007
22/04/90 05:00,0,0,25.41,2.3,0,-0.007
22/04/90 06:00,47.092,79.095,26.07,1.8,27.686,14.192
22/04/90 07:00,204.97,252.39,27.29,2.9999,33.902,66.201
22/04/90 08:00,424.25,484.01,28.9,2,43.701,147.18
22/04/90 09:00,626.47,682.8,30.54,2.3,53.046,215.3
22/04/90 10:00,818.06,862.79,32.16,3.1001,62,272.78
22/04/90 11:00,842.72,866.39,33.29,3.6001,64.158,279.03
22/04/90 12:00,899.63,906.5,34.36,3.4001,67.439,293.75
22/04/90 13:00,849.64,840.4,35.04,3.4001,66.225,278.96
22/04/90 14:00,721.04,701.51,35.31,3.2001,61.581,241.01
22/04/90 15:00,569.49,544.29,35.22,3.9,55.725,193.61
22/04/90 16:00,328.99,311.8,34.49,3.6001,45.982,112.11
22/04/90 17:00,125.19,113.91,33.36,2.9999,37.329,37.399
22/04/90 18:00,0,0.603,32.27,2.7999,0,-0.007
22/04/90 19:00,0,0,31.51,2.7999,0,-0.007
22/04/90 20:00,0,0,30.75,2.4999,0,-0.007
22/04/90 21:00,0,0,29.99,1.8,0,-0.007
22/04/90 22:00,0,0,29.23,1.5001,0,-0.007
22/04/90 23:00,0,0,28.47,0.5999,0,-0.007
23/04/90 00:00,0,0,27.83,0.4,0,-0.007
23/04/90 01:00,0,0,27.16,0.3,0,-0.007
23/04/90 02:00,0,0,26.81,0.4,0,-0.007
23/04/90 03:00,0,0,26.46,1.3001,0,-0.007
23/04/90 04:00,0,0,26.21,1.6001,0,-0.007
23/04/90 05:00,0,0,26.18,2.3,0,-0.007
23/04/90 06:00,47.505,67.605,26.72,3.4001,28.367,14.465
23/04/90 07:00,204.8,252.1,27.91,5.1001,34.527,66.055
23/04/90 08:00,438.27,505.7,29.57,6.2,44.872,151.46
23/04/90 09:00,639.01,698.6,31.2,8.1,54.186,218.7
23/04/90 10:00,726.41,764.91,32.46,8.7999,58.861,245.44
23/04/90 11:00,790.99,814.4,33.47,8.1,62.302,263.32
23/04/90 12:00,909.77,917.99,34.57,8.1,68.039,296.23
23/04/90 13:00,875.72,867.6,35.3,6.7999,67.478,285.87
23/04/90 14:00,715.36,697.5,35.56,10.3,61.605,238.92
23/04/90 15:00,548.84,526.81,35.43,7.1001,55.159,186.76
23/04/90 16:00,349.2,327.59,34.78,6.7999,46.976,118.65
23/04/90 17:00,133.79,122.2,33.71,6.2,37.947,40.042
23/04/90 18:00,0,0.7986,32.51,5.8,0,-0.007
23/04/90 19:00,0,0,31.75,5.1001,0,-0.007
23/04/90 20:00,0,0,30.89,5.8,0,-0.007
23/04/90 21:00,0,0,30.02,6.2,0,-0.007
23/04/90 22:00,0,0,29.15,5.1001,0,-0.007
23/04/90 23:00,0,0,28.29,3.6001,0,-0.007
24/04/90 00:00,0,0,27.6,3.4001,0,-0.007
24/04/90 01:00,0,0,26.89,3.4001,0,-0.007
24/04/90 02:00,0,0,26.51,4.4,0,-0.007
24/04/90 03:00,0,0,26.14,3.4001,0,-0.007
24/04/90 04:00,0,0,25.88,2,0,-0.007
24/04/90 05:00,0,0,25.84,1.5001,0,-0.007
24/04/90 06:00,41.922,74.694,26.44,2.1,27.865,12.216
24/04/90 07:00,204.52,239.6,27.53,1.2001,34.296,67.728
24/04/90 08:00,368.3,408.59,28.77,2.4999,41.609,128.4
24/04/90 09:00,612.2,667,30.37,1.3001,52.333,210.83
24/04/90 10:00,615.42,644.8,31.36,2.1,53.516,211.48
24/04/90 11:00,735.52,756.71,32.33,2.9999,59.029,247.98
24/04/90 12:00,749.67,757.7,32.98,3.6001,60.236,251.62
24/04/90 13:00,869.6,862.69,33.83,4.5999,65.726,285.9
24/04/90 14:00,763.09,744.5,34.27,5.1001,62.096,254.5
24/04/90 15:00,546.37,525,34.25,4.7999,53.87,186.89
24/04/90 16:00,355.17,334.31,33.73,5.1001,46.12,121.11
24/04/90 17:00,102.98,98.196,32.69,5.4001,36.074,31.554
24/04/90 18:00,0,0.7986,31.8,4.4,0,-0.007
24/04/90 19:00,0,0,30.9,2.7999,0,-0.007
24/04/90 20:00,0,0,30.01,2,0,-0.007
24/04/90 21:00,0,0,29.11,2.1,0,-0.007
24/04/90 22:00,0,0,28.21,2.9999,0,-0.007
24/04/90 23:00,0,0,27.32,3.9,0,-0.007
25/04/90 00:00,0,0,26.6,3.1001,0,-0.007
25/04/90 01:00,0,0,25.78,2.1,0,-0.007
25/04/90 02:00,0,0,25.32,2.7999,0,-0.007
25/04/90 03:00,0,0,24.85,2.1,0,-0.007
25/04/90 04:00,0,0,24.51,1.5001,0,-0.007
25/04/90 05:00,0,0,24.54,1.3001,0,-0.007
25/04/90 06:00,38.137,93.698,24.99,2.3,26.231,10.432
25/04/90 07:00,234.76,320,26.23,2.9999,33.442,72.816
25/04/90 08:00,481.16,569.51,27.71,2.7999,44.492,166.79
25/04/90 09:00,707.01,785.6,29.2,2.7999,54.716,242.06
25/04/90 10:00,880.66,940.8,30.54,3.6001,62.804,293.33
25/04/90 11:00,986.27,1025.7,31.64,3.9,68.019,321.26
25/04/90 12:00,1011.6,1029,32.45,3.6001,69.832,326.83
25/04/90 13:00,959.6,955.5,32.86,3.9,68.236,312.33
25/04/90 14:00,835.27,815.2,33.04,2.4999,63.621,277.22
25/04/90 15:00,644.46,614.99,32.82,1.8,56.088,219.36
25/04/90 16:00,399.4,371,32.2,2,46.103,136.42
25/04/90 17:00,157.71,138.6,31.15,2.1,35.927,46.127
25/04/90 18:00,0,0.8964,29.99,3.4001,0,-0.007
25/04/90 19:00,0,0,29.18,2.3,0,-0.007
25/04/90 20:00,0,0,28.36,1.5001,0,-0.007
25/04/90 21:00,0,0,27.55,1.6001,0,-0.007
25/04/90 22:00,0,0,26.74,0.6999,0,-0.007
25/04/90 23:00,0,0,25.93,1.5001,0,-0.007
26/04/90 00:00,0,0,25.71,3.6001,0,-0.007
26/04/90 01:00,0,0,25.5,3.4001,0,-0.007
26/04/90 02:00,0,0,25.4,3.9,0,-0.007
26/04/90 03:00,0,0,25.3,4.3,0,-0.007
26/04/90 04:00,0,0,25.23,3.4001,0,-0.007
26/04/90 05:00,0,0,25.24,2.7999,0,-0.007
26/04/90 06:00,44.977,81.295,25.99,3.2001,27.506,13.173
26/04/90 07:00,212.25,270.7,27.4,4.1,34.148,67.584
26/04/90 08:00,423.7,487.4,29.11,4.3,43.893,146.86
26/04/90 09:00,618.34,676.9,30.83,4.7999,53.037,212.46
26/04/90 10:00,775.72,822.1,32.42,6.2,60.688,260.29
26/04/90 11:00,894.57,925.2,33.87,5.8,66.737,292.93
26/04/90 12:00,931.78,943.91,35.11,6.2,69.436,301.5
26/04/90 13:00,890.66,886,35.94,5.4001,68.699,289.13
26/04/90 14:00,779.11,760.99,36.35,5.1001,64.85,257.06
26/04/90 15:00,622.18,595.19,36.38,6.4999,58.882,209.28
26/04/90 16:00,384.97,361.8,35.72,7.5001,49.164,129.82
26/04/90 17:00,148.09,134.8,34.56,6.7999,39.197,43.911
26/04/90 18:00,0,1.5972,33.22,5.8,0,-0.007
26/04/90 19:00,0,0,32.32,5.1001,0,-0.007
26/04/90 20:00,0,0,31.38,5.1001,0,-0.007
26/04/90 21:00,0,0,30.44,4.7999,0,-0.007
26/04/90 22:00,0,0,29.51,4.7999,0,-0.007
26/04/90 23:00,0,0,28.57,4.3,0,-0.007
27/04/90 00:00,0,0,27.6,4.5999,0,-0.007
27/04/90 01:00,0,0,26.56,4.1,0,-0.007
27/04/90 02:00,0,0,26,3.2001,0,-0.007
27/04/90 03:00,0,0,25.44,3.6001,0,-0.007
27/04/90 04:00,0,0,25.04,2.3,0,-0.007
27/04/90 05:00,0,0,24.96,2,0,-0.007
27/04/90 06:00,50.773,83.202,25.53,3.6001,27.251,15.325
27/04/90 07:00,215.36,277,26.66,2.9999,33.484,68.62
27/04/90 08:00,430.44,498.2,28.04,3.9,43.044,149.73
27/04/90 09:00,621.46,683.1,29.41,5.1001,51.717,214.77
27/04/90 10:00,784.02,833.8,30.69,4.7999,59.258,264.85
27/04/90 11:00,863.32,893.5,31.71,4.4,63.33,286.86
27/04/90 12:00,899.38,911.8,32.49,3.9,65.504,296.02
27/04/90 13:00,891.58,888.1,32.98,3.6001,65.681,293.02
27/04/90 14:00,774.22,757.39,33.23,4.3,61.461,258.97
27/04/90 15:00,567.71,546.9,33.05,5.1001,53.448,194.73
27/04/90 16:00,350.63,331,32.48,5.8,44.683,120.06
27/04/90 17:00,132.85,123.7,31.52,5.4001,35.734,40.268
27/04/90 18:00,0,1.3039,30.46,6.2,0,-0.007
27/04/90 19:00,0,0,29.67,4.4,0,-0.007
27/04/90 20:00,0,0,28.88,3.6001,0,-0.007
27/04/90 21:00,0,0,28.09,3.2001,0,-0.007
27/04/90 22:00,0,0,27.3,3.9,0,-0.007
27/04/90 23:00,0,0,26.51,3.2001,0,-0.007
28/04/90 00:00,0,0,26.17,2.4999,0,-0.007
28/04/90 01:00,0,0,25.81,2.1,0,-0.007
28/04/90 02:00,0,0,25.63,2.9999,0,-0.007
28/04/90 03:00,0,0,25.46,2.9999,0,-0.007
28/04/90 04:00,0,0,25.34,2.1,0,-0.007
28/04/90 05:00,0,0.0978,25.33,0.5999,0,-0.007
28/04/90 06:00,61.209,90.797,26.13,0.6999,28.22,19.092
28/04/90 07:00,226.27,282.1,27.52,1.1001,34.818,73.247
28/04/90 08:00,430.05,498.3,29.17,2.7999,44.175,148.93
28/04/90 09:00,585.3,637.31,30.66,3.2001,51.592,201.63
28/04/90 10:00,777.66,826.3,32.2,2.9999,60.534,261.08
28/04/90 11:00,878.39,910.3,33.52,3.4001,65.755,288.84
28/04/90 12:00,939.02,953.61,34.73,4.5999,69.322,303.94
28/04/90 13:00,879.81,877.49,35.51,4.7999,67.876,286.92
28/04/90 14:00,739.64,725.69,35.83,4.1,62.797,245.87
28/04/90 15:00,572.32,552.39,35.74,4.7999,56.354,194.05
28/04/90 16:00,321.42,308.39,34.97,4.3,46.185,109.21
28/04/90 17:00,123.72,116.3,33.82,4.4,37.79,37.316
28/04/90 18:00,0,0.8964,32.55,4.7999,0,-0.007
28/04/90 19:00,0,0,31.76,5.8,0,-0.007
28/04/90 20:00,0,0,30.85,5.4001,0,-0.007
28/04/90 21:00,0,0,29.95,4.7999,0,-0.007
28/04/90 22:00,0,0,29.05,2.4999,0,-0.007
28/04/90 23:00,0,0,28.14,2.4999,0,-0.007
29/04/90 00:00,0,0,27.26,2.4999,0,-0.007
29/04/90 01:00,0,0,26.32,2.9999,0,-0.007
29/04/90 02:00,0,0,25.82,4.1,0,-0.007
29/04/90 03:00,0,0,25.32,3.6001,0,-0.007
29/04/90 04:00,0,0,24.97,2.1,0,-0.007
29/04/90 05:00,0,0.0978,24.91,1.2001,0,-0.007
29/04/90 06:00,62.265,91.808,25.57,1.3001,27.693,19.497
29/04/90 07:00,231.26,287.5,26.79,2.1,34.259,75.277
29/04/90 08:00,432,500.5,28.21,1.5001,43.27,150.14
29/04/90 09:00,602.27,659.99,29.54,1.5001,51.119,208.34
29/04/90 10:00,776.64,826.2,30.85,1.2001,59.109,262.22
29/04/90 11:00,903.47,937.7,32.01,2,65.145,297.61
29/04/90 12:00,935.02,950.61,32.82,2.4999,67.204,305.39
29/04/90 13:00,907.71,906.7,33.5,1.3001,66.868,297.09
29/04/90 14:00,753.31,740,33.73,1.3001,61.166,252.12
29/04/90 15:00,558.31,540.2,33.52,2.1,53.568,191.26
29/04/90 16:00,333.62,320.31,32.78,2.7999,44.394,114.22
29/04/90 17:00,133.73,128.01,31.9,2.4999,36.217,41.246
29/04/90 18:00,0,1.2061,30.82,2.4999,0,-0.007
29/04/90 19:00,0,0,29.94,2,0,-0.007
29/04/90 20:00,0,0,29.06,1.5001,0,-0.007
29/04/90 21:00,0,0,28.19,1.5001,0,-0.007
29/04/90 22:00,0,0,27.31,1.2001,0,-0.007
29/04/90 23:00,0,0,26.43,2.1,0,-0.007
30/04/90 00:00,0,0,25.89,3.4001,0,-0.007
30/04/90 01:00,0,0,25.27,4.3,0,-0.007
30/04/90 02:00,0,0,24.92,4.3,0,-0.007
30/04/90 03:00,0,0,24.56,4.1,0,-0.007
30/04/90 04:00,0,0,24.42,2.3,0,-0.007
30/04/90 05:00,0,0.0978,24.32,1.6001,0,-0.007
30/04/90 06:00,51.474,89.998,24.81,2.1,26.532,15.387
30/04/90 07:00,230.74,301.6,26.02,2.4999,33.298,73.573
30/04/90 08:00,434.97,508.1,27.36,2.9999,42.511,151.61
30/04/90 09:00,646.99,715.1,28.76,3.9,51.998,223.42
30/04/90 10:00,813.7,868.9,30.06,3.4001,59.707,274.11
30/04/90 11:00,913.62,949.81,31.13,4.1,64.642,301.66
30/04/90 12:00,924.47,940.89,31.9,4.1,65.846,303.65
30/04/90 13:00,880.12,879.81,32.38,3.9,64.631,290.59
30/04/90 14:00,763.55,750.2,32.42,3.4001,60.219,256.6
30/04/90 15:00,564.55,546.49,32.33,2.7999,52.597,194.27
30/04/90 16:00,351.53,333.9,31.68,3.2001,43.894,120.62
30/04/90 17:00,134.22,123.7,30.7,2.9999,34.873,40.015
30/04/90 18:00,0,1.4016,29.63,3.1001,0,-0.007
30/04/90 19:00,0,0,28.94,2.7999,0,-0.007
30/04/90 20:00,0,0,28.25,2,0,-0.007
30/04/90 21:00,0,0,27.57,1.3001,0,-0.007
30/04/90 22:00,0,0,26.88,1.8,0,-0.007
30/04/90 23:00,0,0,26.2,2.7999,0,-0.007
01/05/90 00:00,0,0,25.99,3.1001,0,-0.007
01/05/90 01:00,0,0,25.79,2.1,0,-0.007
01/05/90 02:00,0,0,25.68,1.6001,0,-0.007
01/05/90 03:00,0,0,25.57,1.2001,0,-0.007
01/05/90 04:00,0,0,25.5,0.6999,0,-0.007
01/05/90 05:00,0,0.0978,25.5,0.9999,0,-0.007
01/05/90 06:00,48.892,84.506,26.42,1.4001,28.059,14.403
01/05/90 07:00,213.14,270.09,28.08,1.3001,34.929,68.403
01/05/90 08:00,420.63,486.6,30.1,2.5999,44.785,145.24
01/05/90 09:00,617.23,680.2,32.15,4.1,54.341,210.98
01/05/90 10:00,740.22,788,33.97,5.9,60.93,248.07
01/05/90 11:00,844.28,877.4,35.7,6.3,66.698,276.66
01/05/90 12:00,894.81,911.39,37.11,5.3001,70.085,288.97
01/05/90 13:00,838.5,838.8,38,5.5001,68.831,272.27
01/05/90 14:00,701.09,690.8,38.34,7.4001,63.898,231.84
01/05/90 15:00,543.49,527.8,38.21,5.7,57.79,182.99
01/05/90 16:00,321.17,309.6,37.33,6.5999,48.551,108
01/05/90 17:00,129.72,121.89,35.97,4.7999,40.068,38.179
01/05/90 18:00,0,1.4016,34.45,4.2,0,-0.007
01/05/90 19:00,0,0,33.55,3.1001,0,-0.007
01/05/90 20:00,0,0,32.65,2.3,0,-0.007
01/05/90 21:00,0,0,31.95,2.8999,0,-0.007
01/05/90 22:00,0,0,31.15,2.8999,0,-0.007
01/05/90 23:00,0,0,30.35,3.3001,0,-0.007
02/05/90 00:00,0,0,29.57,3.3001,0,-0.007
02/05/90 01:00,0,0,28.76,3.9,0,-0.007
02/05/90 02:00,0,0,28.33,4.1,0,-0.007
02/05/90 03:00,0,0,27.9,3.6001,0,-0.007
02/05/90 04:00,0,0,27.6,1.9,0,-0.007
02/05/90 05:00,0,0.1956,27.57,1.7,0,-0.007
02/05/90 06:00,62.043,95.198,28.48,2.3,30.587,19.019
02/05/90 07:00,211,251.01,29.79,3.6001,36.773,69.196
02/05/90 08:00,378.6,424.7,31.3,4.4,44.527,130.57
02/05/90 09:00,586.94,643.21,33.01,4.4,54.077,200.53
02/05/90 10:00,765.28,816.41,34.97,4.1,62.896,254.4
02/05/90 11:00,791.86,822.8,36.38,4.5999,65.399,260.96
02/05/90 12:00,835.03,850.7,37.5,4.1,68.217,272.12
02/05/90 13:00,781.31,782,38.19,2.8999,66.85,255.91
02/05/90 14:00,673.5,668.31,38.48,2.1,62.948,223.03
02/05/90 15:00,492.06,482.7,38.25,2.1,55.909,166.24
02/05/90 16:00,295.47,290.5,37.44,2.1,47.778,99.428
02/05/90 17:00,122.16,115.7,36.23,2.4,40.124,36.084
02/05/90 18:00,0,0.603,34.87,1.3001,0,-0.007
02/05/90 19:00,0,0,33.76,0.7999,0,-0.007
02/05/90 20:00,0,0,32.65,0.5999,0,-0.007
02/05/90 21:00,0,0,31.76,0.9999,0,-0.007
02/05/90 22:00,0,0,30.78,0.5999,0,-0.007
02/05/90 23:00,0,0,29.79,0.9999,0,-0.007
03/05/90 00:00,0,0,29.04,1.1001,0,-0.007
03/05/90 01:00,0,0,28.24,1.4001,0,-0.007
03/05/90 02:00,0,0,27.81,1.9,0,-0.007
03/05/90 03:00,0,0,27.39,1.9,0,-0.007
03/05/90 04:00,0,0,27.09,1.3001,0,-0.007
03/05/90 05:00,0,0.0978,27.05,1.2001,0,-0.007
03/05/90 06:00,49.176,89.298,27.93,0.6999,29.566,14.25
03/05/90 07:00,215.35,278.31,29.5,0.3,36.363,68.066
03/05/90 08:00,426.99,497.21,31.39,0.4,46.313,146.59
03/05/90 09:00,611.21,674.69,33.21,0.4,55.197,208.18
03/05/90 10:00,771.77,826.59,35.17,0.9999,63.38,256.34
03/05/90 11:00,856.99,893.11,36.79,1.4001,68.313,279
03/05/90 12:00,878.95,897.1,37.99,1.6001,70.394,283.63
03/05/90 13:00,830.51,832.71,38.75,1.7,69.297,269.17
03/05/90 14:00,767.15,756.9,39.18,2.3,67.277,250.4
03/05/90 15:00,611.67,592.41,39.16,0.8999,61.322,203.65
03/05/90 16:00,382.32,362.5,38.41,0.9999,51.758,127.24
03/05/90 17:00,159.38,147.11,37.1,0.7999,41.956,45.522
03/05/90 18:00,0,2.298,35.57,0.5999,0,-0.007
03/05/90 19:00,0,0,34.34,0.3,0,-0.007
03/05/90 20:00,0,0,33.1,0.3,0,-0.007
03/05/90 21:00,0,0,32.05,0.3,0,-0.007
03/05/90 22:00,0,0,30.96,0.4,0,-0.007
03/05/90 23:00,0,0,29.87,0.5999,0,-0.007
04/05/90 00:00,0,0,29.02,1.1001,0,-0.007
04/05/90 01:00,0,0,28.12,1.2001,0,-0.007
04/05/90 02:00,0,0,27.64,1.3001,0,-0.007
04/05/90 03:00,0,0,27.17,1.4001,0,-0.007
04/05/90 04:00,0,0,26.83,1.3001,0,-0.007
04/05/90 05:00,0,0.0978,26.78,1.9,0,-0.007
04/05/90 06:00,43.967,91.905,27.65,1.7,29.079,12.17
04/05/90 07:00,225.29,300.8,29.3,1.9,36.387,70.435
04/05/90 08:00,448.29,532.49,31.27,2.1,46.938,153.65
04/05/90 09:00,633.77,704.9,33.07,3.7,55.919,215.59
04/05/90 10:00,768.87,824.39,34.9,4.1,62.992,255.77
04/05/90 11:00,862.02,899.5,36.43,2.8999,68.136,280.83
04/05/90 12:00,906.56,926.7,37.63,3.3001,71.075,291.52
04/05/90 13:00,842.88,846.61,38.36,3.9,69.4,273.29
